Movie_ID,Title,Year_release,Runtime(min),Genre,Image
344,The Ten Commandments,1995,106,Crimea,"https://m.media-amazon.com/images/M/MV5BYmMyZjQ3NDgtYzcyOS00NWI4LTliNjMtZDkxYzBjNzdkMzEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
345,The Whole Nine Yards,1995,97,Adventure,"https://m.media-amazon.com/images/M/MV5BYmMyZjQ3NDgtYzcyOS00NWI4LTliNjMtZDkxYzBjNzdkMzEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
346,Touch of Evil,1995,81,Animation,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
347,True Lies,1995,129,Mystery,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
348,A Single Man,1994,86,Comedy,"https://m.media-amazon.com/images/M/MV5BMGM0ZmIzNGItYTMwZS00MWM4LThkZmQtMmQ0MTg2ZTQ0NGUxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
349,American Graffiti,1994,102,Comedy,"https://m.media-amazon.com/images/M/MV5BMGM0ZmIzNGItYTMwZS00MWM4LThkZmQtMmQ0MTg2ZTQ0NGUxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
350,Big,1994,121,Action,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
351,Dr. No,1994,107,Comedy,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
352,Drums Along the Mohawk,1994,127,Biography,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
353,Forrest Gump,1994,142,Drama,"https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
354,Foul Play,1994,117,Comedy,"https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
355,Live and Let Die,1994,110,Action,"https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR4,0,140,209_AL_.jpg"
356,Planet of the Apes,1994,154,Crimea,"https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg"
357,Purple Noon,1994,133,Biography,"https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg"
358,The Good Shepherd,1994,111,Comedy,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR1,0,140,209_AL_.jpg"
359,The Lavender Hill Mob,1994,88,Animation,"https://m.media-amazon.com/images/M/MV5BODExY2Y2YzUtM2NhYi00ZmUwLWFkM2EtODFkYzBjOWRhMWIyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
360,The Lovely Bones,1994,101,Action,"https://m.media-amazon.com/images/M/MV5BODExY2Y2YzUtM2NhYi00ZmUwLWFkM2EtODFkYzBjOWRhMWIyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
361,The Sand Pebbles,1994,101,Comedy,"https://m.media-amazon.com/images/M/MV5BYmMyZjQ3NDgtYzcyOS00NWI4LTliNjMtZDkxYzBjNzdkMzEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
362,The Scarlet Pimpernel,1994,142,Drama,"https://m.media-amazon.com/images/M/MV5BYmMyZjQ3NDgtYzcyOS00NWI4LTliNjMtZDkxYzBjNzdkMzEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
363,Training Day,1994,92,Comedy,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
364,Trapeze,1994,99,Drama,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
365,Tropic Thunder,1994,141,Action,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
366,A League of Their Own,1993,138,Crimea,"https://m.media-amazon.com/images/M/MV5BMGM0ZmIzNGItYTMwZS00MWM4LThkZmQtMmQ0MTg2ZTQ0NGUxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
367,Days of Wine and Roses,1993,103,Comedy,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
368,Ed Wood,1993,113,Action,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
369,Gentleman's Agreement,1993,244,Drama,"https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
370,Gone Baby Gone,1993,101,Comedy,"https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
371,Gone with the Wind,1993,103,Comedy,"https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
372,Love in the Afternoon,1993,104,Comedy,"https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR4,0,140,209_AL_.jpg"
373,Pat and Mike,1993,125,Drama,"https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg"
374,The End of the Affair,1993,154,Drama,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR1,0,140,209_AL_.jpg"
375,The Falcon and the Snowman,1993,130,Action,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR1,0,140,209_AL_.jpg"
376,The Master,1993,76,Animation,"https://m.media-amazon.com/images/M/MV5BODExY2Y2YzUtM2NhYi00ZmUwLWFkM2EtODFkYzBjOWRhMWIyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
377,The Navigator,1993,121,Drama,"https://m.media-amazon.com/images/M/MV5BODExY2Y2YzUtM2NhYi00ZmUwLWFkM2EtODFkYzBjOWRhMWIyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
378,The Passionate Friends,1993,134,Drama,"https://m.media-amazon.com/images/M/MV5BODExY2Y2YzUtM2NhYi00ZmUwLWFkM2EtODFkYzBjOWRhMWIyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
379,The Russians Are Coming the Russians Are Coming,1993,101,Comedy,"https://m.media-amazon.com/images/M/MV5BYmMyZjQ3NDgtYzcyOS00NWI4LTliNjMtZDkxYzBjNzdkMzEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
380,The Westerner,1993,130,Biography,"https://m.media-amazon.com/images/M/MV5BYmMyZjQ3NDgtYzcyOS00NWI4LTliNjMtZDkxYzBjNzdkMzEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
381,Trainspotting,1993,94,Drama,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
382,Troy,1993,119,Crimea,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
383,Watch on the Rhine,1993,118,Drama,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
384,A Clockwork Orange,1992,138,Drama,"https://m.media-amazon.com/images/M/MV5BMGM0ZmIzNGItYTMwZS00MWM4LThkZmQtMmQ0MTg2ZTQ0NGUxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
385,A Fish Called Wanda,1992,128,Comedy,"https://m.media-amazon.com/images/M/MV5BMGM0ZmIzNGItYTMwZS00MWM4LThkZmQtMmQ0MTg2ZTQ0NGUxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
386,A Man for All Seasons,1992,123,Drama,"https://m.media-amazon.com/images/M/MV5BMGM0ZmIzNGItYTMwZS00MWM4LThkZmQtMmQ0MTg2ZTQ0NGUxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
387,Ace Ventura: When Nature Calls,1992,90,Animation,"https://m.media-amazon.com/images/M/MV5BMGM0ZmIzNGItYTMwZS00MWM4LThkZmQtMmQ0MTg2ZTQ0NGUxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
388,Bambi,1992,127,Drama,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
389,Barry Lyndon,1992,126,Action,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
390,Ghostbusters,1992,100,Crimea,"https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
391,Love & Other Drugs,1992,202,Biography,"https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR4,0,140,209_AL_.jpg"
392,Rachel Getting Married,1992,99,Crime,"https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg"
393,The Birth of a Nation,1992,112,Crimea,"https://m.media-amazon.com/images/M/MV5BYWUyYTFlMzUtYzUxNi00YjFhLWEyNzItMzdkZTNkNDE5OTFlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
394,The Man Who Knew Too Much,1992,104,Comedy,"https://m.media-amazon.com/images/M/MV5BODExY2Y2YzUtM2NhYi00ZmUwLWFkM2EtODFkYzBjOWRhMWIyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
395,The Night of the Hunter,1992,124,Comedy,"https://m.media-amazon.com/images/M/MV5BODExY2Y2YzUtM2NhYi00ZmUwLWFkM2EtODFkYzBjOWRhMWIyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
396,Tokyo Story,1992,130,Drama,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
397,Wag the Dog,1992,94,Comedy,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
398,Wedding Crashers,1992,115,Comedy,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
399,All the President's Men,1991,75,Animation,"https://m.media-amazon.com/images/M/MV5BMGM0ZmIzNGItYTMwZS00MWM4LThkZmQtMmQ0MTg2ZTQ0NGUxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
400,Ball of Fire,1991,116,Comedy,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
401,Basic Instinct,1991,84,Animation,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
402,Blood Simple,1991,112,Crimea,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
403,Take Me Out to the Ball Game,1991,137,Action,"https://m.media-amazon.com/images/M/MV5BYWUyYTFlMzUtYzUxNi00YjFhLWEyNzItMzdkZTNkNDE5OTFlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
404,Tequila Sunrise,1991,99,Comedy,"https://m.media-amazon.com/images/M/MV5BYWUyYTFlMzUtYzUxNi00YjFhLWEyNzItMzdkZTNkNDE5OTFlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
405,The Diary of Anne Frank,1991,140,Biography,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR1,0,140,209_AL_.jpg"
406,The Entertainer,1991,137,Comedy,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR1,0,140,209_AL_.jpg"
407,The Searchers,1991,118,Crimea,"https://m.media-amazon.com/images/M/MV5BYmMyZjQ3NDgtYzcyOS00NWI4LTliNjMtZDkxYzBjNzdkMzEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
408,The Time Machine,1991,130,Adventure,"https://m.media-amazon.com/images/M/MV5BYmMyZjQ3NDgtYzcyOS00NWI4LTliNjMtZDkxYzBjNzdkMzEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
409,Walkabout,1991,99,Comedy,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
410,Austin Powers: The Spy Who Shagged Me,1990,121,Biography,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
411,Babel,1990,118,Adventure,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
412,Downfall,1990,105,Action,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
413,Design for Living,1990,105,Action,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
414,Rififi,1990,105,Draman,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
415,Gentlemen Prefer Blondes,1990,127,Draman,"https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
416,Go West,1990,145,Biography,"https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
417,Matchstick Men,1990,115,Crimea,"https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR4,0,140,209_AL_.jpg"
418,"Me, Myself & Irene",1990,107,Drama,"https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR4,0,140,209_AL_.jpg"
419,Pickpocket,1990,101,Comedy,"https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg"
420,Picnic,1990,119,Comedy,"https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg"
421,Plaza Suite,1990,89,Comedy,"https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg"
422,Radio Days,1990,111,Biography,"https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg"
423,"Synecdoche, New York",1990,93,Action,"https://m.media-amazon.com/images/M/MV5BYWUyYTFlMzUtYzUxNi00YjFhLWEyNzItMzdkZTNkNDE5OTFlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
424,The Fly,1990,162,Crimea,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR1,0,140,209_AL_.jpg"
425,The Graduate,1990,135,Action,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR1,0,140,209_AL_.jpg"
426,Torn Curtain,1990,113,Action,"https://m.media-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX140_CR0,0,140,209_AL_.jpg"
427,Awakenings,1989,108,Adventure,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
428,Bananas,1989,126,Action,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
429,Beetlejuice,1989,90,Adventure,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
430,Blazing Saddles,1989,145,Biography,"https://m.media-amazon.com/images/M/MV5BYWVhMDczZTQtOGMxYS00NmY3LTg1M2QtMDRmYzI3NmMzMTc0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg"
431,Dead Man Walking,1989,128,Comedy,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
432,Dick Tracy,1989,120,Comedy,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
433,Dogma,1989,99,Comedy,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
434,Eternal Sunshine of the Spotless Mind,1989,107,Dramam,"https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
435,Get Carter,1989,108,Action,"https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
436,Ghostbusters II,1989,122,Biography,"https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_UY209_CR0,0,140,209_AL_.jpg"
437,Amélie,1989,108,Drama,"https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR4,0,140,209_AL_.jpg"
438,Lost in Translation,1989,107,Comedy,"https://m.media-amazon.com/images/M/MV5BODQ0NzY5NGEtYTc5NC00Yjg4LTg4Y2QtZjE2MTkyYTNmNmU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY209_CR4,0,140,209_AL_.jpg"
439,Out of Sight,1989,124,Comedy,"https://m.media-amazon.com/images/M/MV5BYWUxZjJkMDktZmMxMS00Mzg3LTk4MDItN2IwODlmN2E0MTM0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX140_CR0,0,140,209_AL_.jpg"
440,Swiss Family Robinson,1989,104,Action,"https://m.media-amazon.com/images/M/MV5BYWUyYTFlMzUtYzUxNi00YjFhLWEyNzItMzdkZTNkNDE5OTFlXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg"
441,Trial and Error,1989,114,Comedy,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY209_CR1,0,140,209_AL_.jpg"
442,The Life Aquatic with Steve Zissou,1989,83,Animation,"https://m.media-amazon.com/images/M/MV5BODExY2Y2YzUtM2NhYi00ZmUwLWFkM2EtODFkYzBjOWRhMWIyXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX140_CR0,0,140,209_AL_.jpg"
